TIMESTAMP,TA_F,P_F,PPFD_IN,LE_F_MDS,NEE_VUT_REF,GPP_DT_VUT_REF
20180430,8.712,10.4,342.5978125,9.7667,-2.31059,4.28631
20180501,9.43,0,442.9662708,39.9644,-3.23558,5.7326
20180502,19.04,0,516.3514375,74.1654,-2.27803,6.0134
20180503,14.743,10.4,187.3503125,13.5963,-0.663922,3.96171
20180504,11.241,9.9,279.3589792,12.3522,-2.61945,4.75043
20180505,13.849,0.3,691.8650625,66.79,-3.86708,7.60016
20180506,14.866,0,360.4530833,43.8373,-3.29724,4.63981
20180507,12.176,0,708.7139583,63.9006,-2.8841,6.03603
20180508,12.098,0,717.3427083,55.044,-4.19183,5.88305
20180509,13.858,0,713.8927083,62.5659,-2.80161,5.52237
20180510,12.485,0,672.1427083,53.9323,-4.12346,5.51775
20180511,8.232,0,728.0880625,40.9632,-3.64097,5.94063
20180512,8.013,0,710.35075,51.5209,-3.91578,5.73712
20180513,11.04,0,701.63625,62.8702,-3.86769,5.6173
20180514,11.776,0,568.9664583,39.9892,-4.23594,5.13782
20180515,11.057,4.2,162.1236042,-2.78672,-0.686804,2.42041
20180516,8.793,0,745.6951458,55.2833,-3.75746,6.36727
20180517,13.263,0,480.5153333,49.8077,-3.14858,4.78925
20180518,10.223,0,757.654,52.8228,-2.98343,6.21077
20180519,10.36,7.2,550.0604375,55.8507,-4.28973,5.22693
20180520,13.086,2.6,324.8526458,31.9367,-1.39249,3.86901
20180521,16.866,0,744.8072292,80.2777,-2.94584,7.44926
20180522,15.679,0,569.9036458,63.9054,-4.03276,6.26666
20180523,13.071,1,511.2089583,49.8594,-3.77555,6.50284
20180524,11.412,0,637.1823125,58.4667,-4.1513,7.37222
20180525,21,0,641.4168125,68.273,-3.94133,7.20491
20180526,18.846,0,417.0007917,51.0971,-2.07407,6.34935
20180527,12.581,0,703.4549375,68.9364,-4.93758,9.04295
20180528,12.104,0,475.960625,53.0048,-4.24482,8.16246
20180529,18.468,0,673.0061042,110.844,-4.43761,9.13743
20180530,16.517,0,637.6462708,91.6281,-4.24516,9.7778
20180531,18.795,0,614.1225625,100.554,-4.03485,9.76945
20180601,20.939,0.4,460.304375,90.5455,-2.82674,8.33468
20180602,17.454,0.1,563.1650208,103.377,-2.94749,10.1326
20180603,11.98,0,600.86525,107.253,-5.10853,10.8716
20180604,6.606,3.2,222.2456458,15.1993,-1.57038,7.24869
20180605,7.589,11.7,240.7491667,9.34983,-1.25283,6.51115
20180606,10.942,0.5,392.9127292,38.9544,-2.36216,9.38576
20180607,12.79,0.7,293.4679375,23.7673,-1.45415,8.07003
20180608,15.84,0.1,634.728125,140.194,-4.98949,10.2122
20180609,16.305,0,752.4264583,149.378,-4.21877,9.8984
20180610,13.728,0,691.5745833,121.336,-5.6187,10.355
20180611,15.087,0,668.7066667,142.027,-4.49959,11.7463
20180612,17.717,0,618.264125,121.023,-4.32182,11.9136
20180613,22.044,0,588.98375,86.6682,-0.998927,10.371
20180614,10.561,31.2,226.4092292,13.584,-0.0994954,6.48773
20180615,16.051,0,791.2959375,138.394,-5.43581,12.3469
20180616,21.336,0,751.5839583,123.834,-2.36121,10.1518
20180617,17.175,0,519.8860833,89.1705,-6.07402,11.5002
20180618,16.744,2.8,195.7478333,6.9681,-0.234867,5.74838
20180619,18.97,1.3,714.4131458,165.867,-4.27328,11.2443
20180620,20.651,0,762.7975,123.123,-3.87302,10.6642
20180621,17.28,0.2,788.1264792,143.066,-3.75057,13.3406
20180622,16.737,0,745.1108125,136.308,-4.27043,13.7234
20180623,14.755,2.1,379.9835625,71.5605,-6.24666,12.5405
20180624,15.829,9.3,329.5162083,44.5922,-3.58891,11.772
20180625,13.08,13.4,506.0325833,79.3898,-3.87085,12.7607
20180626,17.032,0,791.2077917,148.347,-5.14022,14.3067
20180627,19.878,0,702.2985417,104.711,-4.43705,12.0066
20180628,16.87,14.2,125.0828542,13.5596,4.49133,3.73971
20180629,21.097,0.2,601.2487917,90.7716,-2.79895,11.0576
20180630,23.341,0,575.0433333,96.4268,-4.59907,10.9103
20180701,23.979,1.8,654.679125,83.3584,-3.36679,12.0971
20180702,21.841,0,469.9719375,70.3635,-1.99793,10.7916
20180703,24.836,0,651.7258125,89.424,-4.26077,12.2175
20180704,27.187,0,734.3408958,119.203,-3.04602,11.3511
20180705,26.907,0,747.784625,104.255,-2.52168,11.977
20180706,20.78,3.9,309.1850625,47.8985,0.903804,8.59913
20180707,18.22,0,786.70075,133.387,-5.75602,14.6522
20180708,20.734,0,735.6312083,143.787,-4.91584,13.5674
20180709,22.412,0,758.6764167,129.348,-5.4435,13.647
20180710,21.007,1.3,492.47175,82.9776,-2.89129,12.7489
20180711,19.746,0,663.20325,130.636,-6.99373,14.8304
20180712,18.968,0,492.1745417,96.9554,-7.35941,15.1075
20180713,19.297,0,616.4667917,95.8384,-5.75962,16.6073
20180714,16.918,0,352.0966458,73.3929,-4.86556,14.3515
20180715,18.951,0,385.238375,58.2727,-5.49847,16.7012
20180716,21.351,0,529.5545208,60.7153,-3.61879,16.2413
20180717,19.63,5.8,129.9239792,2.17375,2.75173,6.68717
20180718,19.331,0.1,585.5048936,117.952,-5.79704,14.6098
20180719,19.641,0,744.2860417,128.87,-5.04671,13.657
20180720,20.999,0,696.8162292,95.1682,-4.43349,12.8595
20180721,21.079,0,661.6166458,96.9274,-3.9866,13.8557
20180722,19.919,3.3,404.5644792,47.2803,-4.43682,13.9726
20180723,22.824,0.9,389.1779792,45.3311,-3.67141,12.154
20180724,23.614,0,559.1273542,70.235,-4.16966,14.0024
20180725,23.299,0,489.7525208,56.7886,-4.73016,13.3096
20180726,21.043,11.3,169.1408125,0.0958013,3.37401,5.72985
20180727,22.299,0.1,527.6163542,64.6096,-3.94047,12.216
20180728,22.386,0.1,457.0264583,52.7126,-3.18135,11.552
20180729,22.065,0.1,648.5827292,87.8432,-4.02312,14.8399
20180730,21.309,0,621.3292917,82.0309,-4.77951,14.591
20180731,22.422,0,635.6951875,85.3436,-4.75367,14.3635
20180801,21.472,0.3,493.2196458,66.4595,-3.12163,13.0413
20180802,23.862,0.5,517.64225,60.2508,-2.57699,13.1199
20180803,23.633,0,280.8688958,42.0039,-1.38931,11.3979
20180804,19.225,27.3,155.1247917,5.8275,3.61289,6.50078
20180805,22.625,0,670.2148333,96.8233,-3.81718,15.8488
20180806,25.249,0,632.7689167,71.212,-5.78686,14.2386
20180807,24.904,1.4,498.2777708,62.5104,-2.15553,12.2864
20180808,23.813,0,588.3590208,71.6747,-3.38101,13.62
20180809,21.42,31.3,214.8524375,17.2271,1.38812,7.09776
20180810,19.959,0,625.2665208,150.673,-4.98894,13.1135
20180811,19.602,0,638.0649375,104.445,-5.58853,12.3029
20180812,20.064,0,484.9056667,70.3686,-5.4592,12.1683
20180813,20.724,0,412.9577083,45.5693,-4.78412,13.4212
20180814,22.021,0,278.18175,32.0493,-1.47567,10.8353
20180815,22.901,3.9,400.1995,43.2146,-3.5404,12.1855
20180816,20.392,1.6,548.81625,127.804,-3.77941,14.1432
20180817,18.655,7.8,553.3317292,87.3218,-5.65395,13.6057
20180818,17.946,11.6,171.2704167,14.3389,1.37556,5.59224
20180819,18.429,0,592.511625,88.8706,-4.40144,12.9351
20180820,18.35,0,529.0802292,69.6185,-3.46311,12.2241
20180821,17.831,0,551.8504167,84.4329,-4.27999,12.5305
20180822,17.718,8.2,146.8621458,5.24294,1.71914,6.09542
20180823,17.784,0.1,627.2955625,136.888,-3.8365,13.5952
20180824,18.061,0,408.5674375,54.9974,-5.55621,12.8672
20180825,19.53,0,513.019375,72.0177,-4.78628,12.9672
20180826,19.108,0,447.1881458,69.9713,-3.14331,11.6114
20180827,22.575,0,521.7560625,72.1117,-4.02516,11.972
20180828,23.715,0.1,473.7750417,50.9295,-3.36243,10.5829
20180829,24.741,0,541.4932083,69.2478,-3.9873,11.1077
20180830,18.519,0.3,282.2179375,51.0057,-1.45632,7.49663
20180831,15.711,0,588.094,91.8513,-2.38073,10.4852
20180901,16.345,0,555.8214375,93.8776,-3.81442,9.82624
20180902,18.936,0,444.9682917,51.9115,-3.61088,8.98228
20180903,22.967,0,462.367,46.6247,-2.44027,10.1393
20180904,21.561,0,568.4662708,117.014,-2.39646,11.3969
20180905,20.492,0,497.5770208,70.8414,-3.49854,10.9468
20180906,21.216,0.1,356.6432708,61.7017,-2.5694,8.8842
20180907,16.048,0,518.880625,99.9338,-4.95595,10.2843
20180908,13.302,0,553.2538125,109.781,-5.65273,10.1459
20180909,11.869,0,552.8253542,100.398,-5.63778,10.408
20180910,12.429,0,429.7942292,100.684,-6.90141,8.93603
20180911,15.162,16.1,112.798125,1.16808,1.47604,3.25197
20180912,17.051,0,200.6389583,23.9408,-0.0719275,6.09135
20180913,18.92,0,526.7208333,61.2507,-1.76985,10.3462
20180914,19.688,0,508.9197917,66.4288,-2.83001,10.3113
20180915,18.27,0.1,490.545,53.7022,-1.95983,10.5416
20180916,19.051,0.1,461.183125,48.0834,-3.57052,11.5011
20180917,20.849,0,474.028125,48.1666,-1.80168,11.1364
20180918,17.939,41.7,282.8433958,30.212,-2.04592,9.16905
20180919,11.475,1.1,242.8707292,12.0233,0.306852,9.10662
20180920,11.994,0,297.0245417,46.6855,-2.2439,9.63846
20180921,12.766,3.1,142.2641875,31.0251,-0.890297,6.25898
20180922,13.208,1.1,407.7585625,84.1426,-3.37447,10.4815
20180923,10.575,0,468.8305,89.4597,-2.25597,9.81853
20180924,7.161,0,470.2883333,88.2435,-3.09875,10.4421
20180925,8.919,7.7,170.8045208,22.8543,-1.81496,6.85275
20180926,18.691,12.9,120.76425,-2.88844,2.78149,4.12427
20180927,13.428,0,391.846125,69.6264,-1.76259,3.8795
20180928,10.125,0.2,162.467625,14.0529,0.30643,0.714993
20180929,10.708,0.2,391.1821042,89.659,-2.81439,1.75111
20180930,10.84,0,322.8768958,71.8119,-3.3306,1.4389
20181001,10.005,0,210.4945417,37.7691,-0.154292,0.946243
20181002,7.129,12.3,96.17822917,0.636822,2.65823,1.13586
20181003,10.44,2.9,209.2710625,21.919,-0.855287,4.93501
20181004,12.917,0,78.36514583,0.964843,1.35564,3.44467
20181005,8.642,0,415.85125,67.0553,-3.45667,7.99998
20181006,8.291,0,289.1476458,45.4267,-1.98009,6.3805
20181007,9.464,0,238.2239375,33.6529,0.305456,4.8825
20181008,7.706,0.8,383.6104583,38.1437,-2.23511,6.42671
20181009,16.058,0.1,238.0255417,20.6953,-1.07028,4.76606
20181010,13.173,0.6,133.7222917,11.0781,1.4799,3.22938
20181011,6.794,22,48.9800625,-0.233634,3.0633,1.2559
20181012,8.063,2.6,138.840625,17.9079,0.567612,3.67283
20181013,5.431,0,136.5629167,8.43718,1.51952,3.62617
20181014,6.192,0,364.8020833,38.147,-2.75454,7.38898
20181015,8.005,4.3,156.4090417,22.4895,-4.92013,4.38818
20181016,6.667,0,358.2467292,30.0089,-4.85607,7.64449
20181017,3.976,0.6,160.1353542,21.34,-6.34828,4.74791
20181018,1.722,0,314.5264167,35.2737,-11.7499,7.41983
20181019,4.008,0,240.9859583,31.1437,-1.93507,5.85853
20181020,10.91,0,208.8025,39.9867,-2.61717,5.72254
20181021,2.704,0,157.3641875,18.7241,-6.47759,4.94254
20181022,0.889,0,326.9626875,37.7093,-8.17768,6.8004
20181023,-0.146,1.1,83.45566667,11.096,-5.27972,3.35287
20181024,1.663,9.1,77.71602083,11.7267,-9.03257,2.97121
20181025,1.099,0,137.7735,22.4208,-9.57747,4.55542
20181026,0.623,0,321.2080417,36.7358,-4.24694,6.23131
20181027,-0.706,22.3,79.86866667,6.98438,-5.18617,2.89272
20181028,4.144,14.4,81.87610417,-7.95635,-4.35616,2.79168
20181029,6.643,6.3,115.6051875,5.61725,0.0748772,3.05593
20181030,4.123,0.1,93.27583333,-0.0811935,-2.27634,2.99432
20181031,3.21,2,116.047125,3.48201,-3.92073,3.36206
20181101,6.675,0.4,110.3663333,3.04957,0.230018,3.23566
20181102,5.674,18,37.41802083,0.163522,2.15761,1.53595
20181103,6.166,41.3,42.2839375,-2.16352,1.10163,1.62375
20181104,3.342,0,253.98625,5.34692,-4.15578,4.38354
20181105,0.877,0,90.3236875,6.95389,-1.89992,2.65
20181106,7.4,14.7,57.076875,1.91266,1.73874,1.9125
20181107,9.904,0.1,223.010625,27.2808,-1.15321,3.70581
20181108,6.74,0,116.256625,6.97214,-0.0936305,2.86811
20181109,4.13,1.4,195.202375,15.294,-3.86476,3.32173
20181110,0.729,25.9,71.67885417,13.2398,-9.14841,2.04701
20181111,-1.542,0,243.3951042,30.8311,-2.74237,3.60097
20181112,-2.007,0,235.829375,27.9198,-2.44791,3.4254
20181113,-0.353,32,9.5954375,6.68299,-1.6128,0.859731
20181114,-7.814,0,233.9407917,27.9155,-2.22512,3.21298
20181115,-6.93,0,188.3354375,17.2193,-1.27605,2.85895
20181116,-4.918,0,48.486,0.0450866,1.42088,1.50815
20181117,-1.249,3.8,174.495125,15.4804,-4.09701,2.54421
20181118,-4.137,0,209.7050208,23.9751,-1.94718,2.61857
20181119,-5.46,0,54.634375,4.76773,1.30713,1.58817
20181120,-3.409,0,73.448125,2.76243,0.850174,1.67173
20181121,-4.525,1.1,167.4202083,16.4459,-1.11417,2.06529
20181122,-12.765,0,206.8764167,28.2411,-2.09779,2.20177
20181123,-8.845,0,202.679,28.7196,-1.97784,2.0626
20181124,-2.15,0.7,167.508875,16.6996,-0.77877,1.86391
20181125,-1.702,0,38.0661875,5.56831,2.02877,1.08566
20181126,-0.89,0.1,123.1949167,6.46373,1.22155,1.50008
20181127,0.477,0,32.79852083,4.602,2.23359,1.06124
20181128,2.065,1.8,66.90133333,2.59366,0.842334,1.25725
20181129,0.813,0.1,78.33870833,2.92674,1.06905,1.33752
20181130,-0.101,0,182.3329583,3.77197,1.25004,1.52449
20181201,-0.531,0,59.878375,6.70817,1.33817,1.23061
20181202,-0.374,20.2,20.83166667,6.28762,1.90412,0.924297
20181203,0.508,1.7,55.12195833,3.54006,1.4858,1.1747
20181204,-4.323,0.1,99.585125,4.17803,0.257986,1.40476
20181205,-7.298,0,182.5228333,20.2711,-1.69028,1.58625
20181206,-8.355,0,105.4550833,12.5351,0.146299,1.471
20181207,-5.471,0.1,159.36525,23.8605,-1.15099,1.51434
20181208,-12.462,0,175.2706458,18.4132,-1.64694,1.59907
20181209,-9.523,0,140.5104167,10.5641,-1.212,1.52016
20181210,-8.092,0,173.0651667,16.6406,-2.11861,1.58318
20181211,-11.388,0,119.3446875,8.23459,-0.229285,1.50363
20181212,-11.094,0.1,163.0301667,20.3881,-1.48018,1.5322
20181213,-11.396,0,173.000125,18.6081,-1.53692,1.59133
20181214,-5.341,0.2,114.1610833,11.2131,0.803228,1.43338
20181215,1.961,0.1,127.3036667,6.84821,0.478108,1.37589
20181216,-1.01,0,132.5608125,14.2427,1.19918,1.46477
20181217,-1.36,0,46.11289583,5.02277,3.22037,1.14606
20181218,-4.642,0,130.6519792,9.83216,-0.0886752,1.44351
20181219,-5.79,0,160.4114792,15.1111,-1.12214,1.51946
20181220,-2.326,4.3,167.4923333,18.4087,-0.848125,1.54096
20181221,5.955,35.1,18.8135,4.06044,2.98099,0.769631
20181222,7.534,2.7,44.8016875,6.51624,1.06928,1.11086
20181223,-3.81,0,161.7014792,13.9962,-1.03549,1.54851
20181224,-8.239,0,113.4460417,10.4899,-0.795735,1.43738
20181225,-8.852,0,171.2841875,15.7204,-1.77494,1.57396
20181226,-8.494,0,166.0797917,16.4207,-1.31394,1.55852
20181227,-10.612,0,168.9225833,18.2489,-1.25432,1.53884
20181228,-4.641,7.2,36.1996875,4.08863,1.80743,1.02203
20181229,-0.338,6.6,107.5406458,8.93585,0.910613,1.29963
20181230,-11.034,0,117.600875,7.69188,-0.389515,1.46656
20181231,-6.312,0,105.9775417,3.19589,0.166038,1.45885
20190101,-0.66,5.6,98.62310417,10.0981,0.945548,3.66145
20190102,-11.057,0,174.0276875,17.0464,-1.06505,6.19718
20190103,-10.272,0,52.5513125,3.3673,1.27626,2.76357
20190104,-3.852,0.8,81.46677083,7.03798,2.70812,3.43845
20190105,-0.073,2,56.74935417,5.84138,3.38294,2.64354
20190106,-1.531,0.8,65.14008333,2.40358,2.21407,3.18365
20190107,-10.472,0,182.081875,1.55865,0.22301,6.4582
20190108,-7.73,0,12.86191667,3.86422,1.8365,1.64357
20190109,0.013,10,20.7154375,5.536,3.10176,1.1137
20190110,-4.018,0,97.59770833,2.80339,0.978926,4.56045
20190111,-13.404,0,199.1814583,3.11029,0.873659,6.84528
20190112,-15.056,0,196.57875,3.11029,0.873659,6.78041
20190113,-13.164,0,195.6829167,1.90138,0.385087,6.76234
20190114,-13.303,0,197.833125,2.005,0.338946,6.71569
20190115,-8.449,0,147.8948125,3.11284,0.753044,5.31802
20190116,-5.261,0,70.6925,3.38279,1.17962,3.24604
20190117,-14.684,0,208.4461042,2.9953,0.786195,7.03532
20190118,-9.371,0,59.68652083,3.29118,1.52774,2.97409
20190119,-14.142,0,192.7522917,3.23458,1.02576,6.66904
20190120,-15.995,0,20.05733333,2.97588,2.13211,1.0109
20190121,-13.969,0,88.59270833,1.10307,0.360209,4.04502
20190122,-12.7,0,222.3830208,2.98573,0.545294,7.34883
20190123,-11.244,0,37.49083333,3.56023,1.67412,1.99025
20190124,1.63,37.9,36.4586875,3.51814,1.86776,1.8604
20190125,-1.273,0,221.0090625,4.05706,0.912193,6.9557
20190126,-7.869,0,198.4988958,3.57931,0.800882,6.68648
20190127,-5.389,1.7,164.8159167,1.46139,0.642728,5.62132
20190128,-10.925,0,237.0322917,2.13829,0.253658,7.62916
20190129,-15.589,0,153.3949167,2.80199,0.48736,5.84564
20190130,-8.449,0,62.16808333,3.18728,1.09023,3.06543
20190131,-14.96,0,209.7020417,2.95858,0.936971,7.34658
20190201,-14.259,0,245.2302292,3.14044,0.851465,7.82499
20190202,-12.975,0,56.733625,3.40288,1.38137,2.94274
20190203,-8.752,0,188.1846458,1.23175,0.372973,6.49533
20190204,-1.139,6.9,68.3559375,1.15757,0.555918,3.77685
20190205,4.233,0.1,207.5827292,3.1498,0.712012,6.25862
20190206,-4.189,0,282.4083333,3.22516,0.614623,8.12249
20190207,-1.788,1.3,52.4464375,3.27207,1.32276,4.55925
20190208,0.24,4.5,53.39202083,4.40346,2.32126,2.61241
20190209,-8.209,0,242.3341667,3.11723,0.874072,7.60589
20190210,-8.96,0,292.3311875,1.87123,0.398816,8.61998
20190211,-10.925,0,299.8102083,1.97904,0.241677,8.73554
20190212,-10.504,0,217.885,2.53659,0.504034,7.1937
20190213,-7.354,0,65.97320833,3.02831,1.36427,3.20007
20190214,-6.258,0.1,280.6936667,3.46715,1.22627,8.3784
20190215,-4.241,5.3,63.05670833,3.27767,1.45867,2.84516
20190216,-1.612,0.2,173.788625,4.11768,1.29379,6.30608
20190217,-8.037,0,319.3034583,2.42565,0.835294,8.8294
20190218,-10.736,0,187.0269167,1.18732,0.779207,6.73111
20190219,-12.625,0,336.938625,1.06251,1.47277,9.33918
20190220,-9.609,0,318.7355417,1.46673,1.51889,8.92313
20190221,-3.874,0,56.72127083,1.09014,1.44579,4.40487
20190222,-2.327,2.8,345.6877292,1.06251,1.47277,9.44734
20190223,-3.458,0,341.1578542,1.46673,1.51889,9.3758
20190224,-3.793,0,72.1515,1.09014,1.44579,3.34297
20190225,-4.347,0.5,171.554,10.4008,1.04986,6.561
20190226,-13.693,0,369.3566667,2.92326,1.93781,9.92748
20190227,-14.519,0,353.4789583,9.79275,1.72891,9.3675
20190228,-11.567,0,382.840625,17.2742,1.08222,10.0504
20190301,-7.086,0.1,392.9754167,3.41892,2.24,10.11
20190302,-3.832,0,263.8972917,9.85051,1.79316,8.10556
20190303,-1.51,0.2,314.2583333,17.2742,1.08222,8.40651
20190304,-2.219,0,137.0108125,3.41892,2.24,5.2303
20190305,-8.212,0,414.0319792,9.85051,1.79316,10.396
20190306,-11.071,0,321.5756667,17.2742,1.08222,9.58149
20190307,-13.363,0,415.6293333,3.41892,2.24,10.5102
20190308,-8.557,0,406.5911042,9.85051,1.79316,10.497
20190309,-4.177,0,432.83125,17.2742,1.00181,10.7097
20190310,-5.701,0,113.4077708,6.41702,1.6677,4.85656
20190311,0.948,11.9,278.7007708,29.4148,0.228792,8.06191
20190312,-1.681,0,446.2310625,55.5279,-1.05726,10.7126
20190313,-0.988,0,422.3971458,20.3392,1.14229,10.1413
20190314,1.711,0,460.2045208,48.854,0.055765,10.8202
20190315,5.523,0.9,61.50785417,64.1004,-1.0769,2.98916
20190316,2.831,0,296.9112708,20.3392,1.14229,8.82934
20190317,-4.563,0,479.1272917,48.854,0.055765,11.3499
20190318,-4.946,0,486.8847917,64.1004,-1.0769,11.4461
20190319,-4.111,0.1,487.983125,20.3392,1.14229,11.5154
20190320,-1.636,0,490.6070833,48.854,0.055765,11.461
20190321,2.013,0,338.0808333,64.1004,-1.0769,9.5135
20190322,1.101,21.3,77.90133333,20.3392,1.14229,3.4994
20190323,2.226,1.5,237.89125,48.854,0.055765,7.69383
20190324,2.765,0,471.4596667,64.1004,-1.0769,10.994
20190325,-1.714,0,532.9728958,20.3392,1.14229,12.0788
20190326,-3.883,0,536.6167917,48.854,0.055765,12.1058
20190327,-1.668,0,536.1835417,64.1004,-1.0769,12.0175
20190328,1.687,0.1,513.3843125,20.3392,1.14229,11.695
20190329,3.941,2,142.4458125,48.854,0.055765,5.81865
20190330,1.932,0,146.9388542,64.1004,-1.0769,6.00746
20190331,8.21,8,244.9445833,20.3392,1.14229,6.58649
20190401,-0.512,0,556.6099167,48.854,0.055765,12.139
20190402,1.201,0,545.8049167,64.1004,-1.0769,12.1178
20190403,1.557,7.6,197.6024375,21.2069,1.14229,6.5424
20190404,0.25,0,580.0677234,39.4816,1.38903,12.6677
20190405,2.411,0.276,-9999,60.9695,-0.660061,12.1096
20190406,4.208,2.96,-9999,20.3392,1.14229,9.9911
20190407,5.692,0,-9999,48.854,0.055765,12.1625
20190408,-1.989,12.784,-9999,64.1004,-1.0769,4.25923
20190409,-1.582,3.334,-9999,20.3392,1.14229,9.26122
20190410,0.406,2.327,-9999,48.854,0.055765,9.46816
20190411,3.619,0,-9999,64.1004,-1.0769,12.6872
20190412,4.776,0.093,-9999,20.3392,1.14229,10.9059
20190413,10.468,1.53,-9999,48.854,0.055765,9.0312
20190414,8.584,3.265,-9999,64.1004,-1.0769,11.3788
20190415,6.289,14.67,-9999,20.3392,1.14229,4.74402
20190416,4.866,0.867,-9999,48.854,0.055765,11.0548
20190417,5.761,0,-9999,64.1004,-1.0769,13.1109
20190418,4.778,3.05,-9999,20.3392,1.14229,8.54809
20190419,12.312,3.03,-9999,48.854,0.055765,7.15034
20190420,9.026,21.857,-9999,64.1004,-1.0769,3.02964
20190421,12.711,1.535,-9999,20.3392,1.14229,6.32554
20190422,12.97,0.751,-9999,48.854,0.055765,8.40852
20190423,5.425,5.698,-9999,64.1004,-1.0769,4.4881
20190424,3.557,5.816,-9999,20.3392,1.14229,3.48723
20190425,5.628,0.009,-9999,48.854,0.055765,12.156
20190426,5.543,5.562,-9999,64.1004,-1.0769,8.42073
20190427,7.936,11.638,-9999,20.3392,1.14229,4.48109
20190428,6.151,0.199,-9999,48.854,0.055765,13.1233
20190429,5.547,0,-9999,64.1004,-1.0769,13.5975
20190430,6.785,0.004,-9999,20.3392,1.14229,10.956
20190501,7.129,2.4,-9999,48.854,0.055765,12.0486
20190502,6.382,3.377,-9999,64.1004,-1.0769,10.7987
20190503,7.011,3.497,-9999,20.3392,1.14229,7.13834
20190504,9.537,0.034,-9999,48.854,0.055765,7.7515
20190505,12.341,0,-9999,64.1004,-1.0769,9.4665
20190506,13.043,0,-9999,20.3392,1.14229,9.47665
20190507,11.585,4.469,-9999,48.854,0.055765,9.74879
20190508,8.021,0,-9999,64.2206,-1.09725,14.0149
20190509,9.767,0,-9999,49.5955,-0.00446447,13.1961
20190510,5.599,16.9,100.452625,11.729,2.6095,4.32248
